Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Вес (с упаковкой),Управление,Цвет,Общий объем,Количество скоростей,Импульсный режим,Материал корпуса,Количество кувшинов,Скорость (макс.),Материал кувшина,Объем одного кувшина,Измельчитель льда,Звукопоглощающий кожух,Турборежим
https://cdn.entero.ru/mp@2x/28/18/2818f2c6b761819e55d2e5051a885c7a.jpg,Стакан для блендера Waring MC-3,Стакан для блендера Waring MC-3,54780,RUB,Нет,Waring,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/189927,"<p>Стакан <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/189927"">Waring MC-3</a></b> используется вместе с лабораторными блендерами серии 800, 8010, 8011, LB на предприятиях общественного питания и торговли. Изделие изготовлено из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Виниловая крышка</li>
<li>Нож</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: от 50 до 250 мл</li>
</ul>",189927,,,,,,,,,,,0,https://entero.ru/manuals/220770/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BD%D0%B0%20Waring%20MC-1%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,57663,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/c1/e8/c1e84545ad33957052cd33e4ff42b92d.jpg,Подставка для блендера CB-787 ProBar CB-787A/B-1,Подставка для блендера CB-787 ProBar CB-787A/B-1,521,RUB,Нет,,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/315060,"<p>Подставка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315060"">Probar CB-787A/B-1</a></b> используется совместно с блендерами серии CB-787 на предприятиях общественного питания и торговли. </p>",315060,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/43/ee/43ee423e3b647f9db59cf77076a1857e.jpg,Прокладка для блендера CB-699 ProBar CB-699-6 d=72 мм (силикон) белая,Прокладка для блендера CB-699 ProBar CB-699-6 d=72 мм (силикон) белая,884,RUB,Нет,,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/315059,"<p>Прокладка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/315059""><b class=""b"">Probar CB-699-6</b></a> используется совместно с блендером CB-699 на предприятиях общественного питания и торговли. Изделие выполнено из силикона белого цвета.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Масса нетто: 0,003 кг</li>
<li>Диаметр: 72 мм</li>
</ul>",315059,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Комплект ручек Taurus MyCook 233015000,Комплект ручек Taurus MyCook 233015000,941,RUB,Нет,Taurus,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/285636,"<p>Комплект ручек<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/285636"">Taurus MyCook 233015000</a> </b>предназначены для термомиксера <a href=""https://entero.ru/search.php?text=Taurus%20MyCook"">Taurus MyCook</a> </p>

<p> </p>

<p> </p>

<p> </p>",285636,,,,,,,,,,,0,,1344,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/fa/b0/fab0024a351c11795ee8a6d2233ff545.jpg,Крышка стакана Waring для блендеров MX 032322,Крышка стакана Waring для блендеров MX 032322,3969,RUB,Нет,Waring,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/305506,"<p>Крышка стакана <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/305506""><b class=""b"">Waring 032322</b></a> предназначена для совместного использования с блендерами серии <a href=""https://entero.ru/search.php?text=WARING%20MX&cid=623"" target=""_blank"">MX</a> на предприятиях общественного питания и торговли. Аксессуар выполнен из пластика.</p>

<p>В комплект поставки входит заглушка.</p>",305506,,,,,,,,,,,0,,5437,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/aa/6d/aa6d1c30470e4eafd12909ce37ecb734.jpg,Нож в сборе Hurakan 161814 для HKN-HBH850,Нож в сборе Hurakan 161814 для HKN-HBH850,4198,RUB,Нет,Hurakan,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/361372,"<p>Нож в сборе <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/361372""><b class=""b"">Hurakan 161814</b></a> используется совместно с блендером <a href=""https://entero.ru/item/83141"">HKN-HBH850</a> на предприятиях общественного питания и торговли.</p>

<p> </p>",361372,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Стакан для блендера FIMAR CO7083 для FR 150/2150,Стакан для блендера FIMAR CO7083 для FR 150/2150,6665,RUB,Нет,FIMAR,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/268515,"<p>Стакан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/268515""><b class=""b"">FIMAR CO7083 </b></a> используется совместно с блендерами <a href=""https://entero.ru/search.php?text=%D0%91%D0%BB%D0%B5%D0%BD%D0%B4%D0%B5%D1%80+FIMAR+FR150"">FR 150</a> и <a href=""https://entero.ru/search.php?text=%D0%B1%D0%BB%D0%B5%D0%BD%D0%B4%D0%B5%D1%80+FR2150"">FR 215</a> на предприятиях общественного питания и торговли. Запчасть выполнена из пластика.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 1,5 л</li>
<li>Вес: 0.43 кг</li>
<li>Страна: Италия</li>
</ul>

<p> </p>

<p> </p>",268515,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/3d/f6/3df607c47bfb103291daf76b3566e58f.jpg,Крышка Vitamix VM001191/062985,Крышка Vitamix VM001191/062985,7843,RUB,Нет,Vitamix,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/106795,"<p>Крышка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106795"">Vitamix VM001191/062985</a></b> используется совместно с контейнером 2 л для блендера <a href=""https://entero.ru/search.php?text=блендер+vitamix+XL"">Vita-Prep 3</a> в барах, кафе и ресторанах с большой проходимостью посетителей. </p>",106795,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/a6/f3/a6f315ef28fabe813e76dac4f1786f15.jpg,Нож для контейнера Vitamix VM001147,Нож для контейнера Vitamix VM001147,16392,RUB,Нет,Vitamix,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/106807,"<p>Нож <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106807"">Vitamix VM001147</a></b> используется совместно с блендерами <a href=""https://entero.ru/search.php?text=блендер+vitamix+XL"">Vita-Prep 3</a> и <a href=""https://entero.ru/search.php?text=vitamix+Drink+Machine"">Drink Machine</a> для перемешивания сухих ингридиентов в барах, кафе и ресторанах с большой проходимостью посетителей. Аксессуар выполнен из закаленной стали.</p>",106807,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/73/46/7346bceb0838374bdf194d1ad4268391.jpg,Кувшин Hamilton Beach 6126-750,Кувшин Hamilton Beach 6126-750,19580,RUB,Нет,Hamilton Beach,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/108068,"<p>Кувшин <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/108068"">Hamilton Beach 6126-750</a></b> предназначен для блендеров HBH750 и HBH850. Съемный дозатор на крышке позволяет добавлять ингредиенты в процессе приготовления. Изделие выполнено из поликарбоната.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 1,4 л</li>
</ul>",108068,,,,,,,,,,,0,https://entero.ru/manuals/136283/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Hamilton%20Beach%202020.pdf,21054,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/c6/4b/c64b7bdec372781ae6bfce9ffe2d5a18.jpg,Стакан для блендера Hamilton Beach 6126-851,Стакан для блендера Hamilton Beach 6126-851,19980,RUB,Нет,Hamilton Beach,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/343985,"<p>Стакан <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/343985"">Hamilton Beach 6126-851</a></b> предназначен для совместного использования с блендером <a href=""https://entero.ru/item/311428"" target=""_blank"">HBH855-CE</a> на предприятиях общественного питания и торговли. Изделие выполнено из поликарбоната.</p>

<p>В комплект поставки входит коническая смешивающая насадка.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 1,4 л</li>
<li>Размер: 163x206x255 мм</li>
<li>Вес: 0,7 кг</li>
</ul>",343985,,,,,,,,,,,0,,21484,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/4f/83/4f8308873d5263ae75f62970a41600b4.jpg,Контейнер Vitamix VM015894 2 л,Контейнер Vitamix VM015894 2 л,25850,RUB,Нет,Vitamix,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/106615,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106615""><b class=""b"">Vitamix VM015894</b></a> используется совместно с блендерами <a href=""https://entero.ru/search.php?text=блендер+vitamix+XL"">XL</a> в барах, кафе и ресторанах с большой проходимостью посетителей. Модель оснащена лезвиями, крышкой и мерной шкалой. Аксессуар выполнен из поликарбоната.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 2 л</li>
</ul>",106615,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/30/5b/305b21a3ef777229a39dbd5dd5b3dbb8.jpg;https://cdn.entero.ru/mp@2x/e7/c9/e7c967a0da4382f9cbcb515c7d4801b1.jpg,"Аэрационный контейнер Vitamix VM062947 0,9 л","Аэрационный контейнер Vitamix VM062947 0,9 л",28655,RUB,Нет,Vitamix,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/106799,"<p>Аэрационныонтейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/106799""><b class=""b"">Vitamix VM062947 </b></a>используется совместно с блендерами <a href=""https://entero.ru/search.php?text=+Vita-Prep+3+"">Vita-Prep 3</a> и <a href=""https://entero.ru/search.php?text=vitamix+Quiet+One"">Quiet One</a> для взбивания эмульсий, сливок и безе в барах, кафе и ресторанах с большой проходимостью посетителей. Конструкция диска обеспечивает получение плотной пены без разбрызгивания, а специальная форма контейнера позволяет готовить множество разнообразных коктейлей. Модель оснащена крышкой и мерной шкалой. Аксессуар выполнен из тритана.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 0,9 л</li>
<li>Размеры: 203x127x229 мм</li>
</ul>",106799,,,,,,,,,,,0,https://entero.ru/manuals/98290/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Vitamix%20VM062947.pdf,29849,,,,,,,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/14/45/1445c5f4ebf250ec665478f824c4fec9.jpg,Крышка с трубкой аспиратора Waring SS510A,Крышка с трубкой аспиратора Waring SS510A,30949,RUB,Нет,Waring,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/190228,"<p>Крышка с трубкой <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/190228"">Waring SS510A</a></b> для стакана SS510A используется для всех 1-литровых лабораторных блендеров Waring на предприятиях общественного питания и торговли. Все детали изготовлены из стали.</p>",190228,,,,,,,,,,,0,,32924,,,,,,,,,,,,,,,,,
